TIMESTAMP,PO,ORDER_NO,CUSTOMER_NAME,CONSINGEE_NAME,Item_Description,BF,GSM,SizeReel,QTY,DELIVERY_DATE,INVOICE_DATE
10/03/2023 04:14:00,KY-455,2457,S PAPERS,Prashant Packaging -S P,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,150,96.5,485,14/03/2023,10/03/2023
10/03/2023 04:14:00,KY-455,2457,S PAPERS,Prashant Packaging -S P,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,150,107,535,14/03/2023,10/03/2023
10/03/2023 05:42:00,WPPMSG,2452,ALIGN COMPONENTS PVT. LTD. (BUII),ALIGN COMPONENTS PVT. LTD. (BUII),KRAFT PAPER NATURAL 151-224,18,180,133,8000,14/03/2023,10/03/2023
10/03/2023 05:42:00,WPPMSG,2452,ALIGN COMPONENTS PVT. LTD. (BUII),ALIGN COMPONENTS PVT. LTD. (BUII),KRAFT PAPER NATURAL 151-224,18,180,129,6000,14/03/2023,10/03/2023
10/03/2023 05:42:00,WPPMSG,2452,ALIGN COMPONENTS PVT. LTD. (BUII),ALIGN COMPONENTS PVT. LTD. (BUII),KRAFT PAPER NATURAL 151-224,18,180,130,6000,14/03/2023,10/03/2023
10/03/2023 05:42:00,WPPMSG,2452,ALIGN COMPONENTS PVT. LTD. (BUII),ALIGN COMPONENTS PVT. LTD. (BUII),KRAFT PAPER NATURAL 151-224,22,180,142,8000,14/03/2023,10/03/2023
10/03/2023 05:42:00,WPPMSG,2452,ALIGN COMPONENTS PVT. LTD. (BUII),ALIGN COMPONENTS PVT. LTD. (BUII),KRAFT PAPER NATURAL 151-224,22,180,165,9000,14/03/2023,10/03/2023
10/03/2023 05:42:00,WPPMSG,2452,ALIGN COMPONENTS PVT. LTD. (BUII),ALIGN COMPONENTS PVT. LTD. (BUII),KRAFT PAPER NATURAL UPTO 150 GSM,18,150,142,4000,14/03/2023,10/03/2023
10/03/2023 05:46:00,23030025,2458,AVADHOOT PAPER PRODUCTS PVT LTD.,AVADHOOT PAPER PRODUCTS PVT LTD.,KRAFT PAPER NATURAL UPTO 150 GSM,18,150,156.5,11000,13/03/2023,10/03/2023
11/03/2023 11:02:00,WPP MSG,2459,NEW INDIA ENTERPRISES,NEW INDIA ENTERPRISES,KRAFT PAPER NATURAL 151-224,20,180,81.5,1500,14/03/2023,11/03/2023
11/03/2023 11:02:00,WPP MSG,2459,NEW INDIA ENTERPRISES,NEW INDIA ENTERPRISES,KRAFT PAPER NATURAL 151-224,22,180,122,1800,14/03/2023,11/03/2023
11/03/2023 11:02:00,WPP MSG,2459,NEW INDIA ENTERPRISES,NEW INDIA ENTERPRISES,KRAFT PAPER NATURAL 151-224,22,180,114.5,1300,14/03/2023,11/03/2023
11/03/2023 11:02:00,WPP MSG,2459,NEW INDIA ENTERPRISES,NEW INDIA ENTERPRISES,KRAFT PAPER NATURAL UPTO 150 GSM,22,150,114.5,900,14/03/2023,11/03/2023
11/03/2023 11:02:00,WPP MSG,2459,NEW INDIA ENTERPRISES,NEW INDIA ENTERPRISES,KRAFT PAPER NATURAL UPTO 150 GSM,22,150,122,1200,14/03/2023,11/03/2023
11/03/2023 11:02:00,WPP MSG,2459,NEW INDIA ENTERPRISES,NEW INDIA ENTERPRISES,KRAFT PAPER GOLDEN YELLOW 151-224,20,180,81.5,800,14/03/2023,11/03/2023
11/03/2023 11:57:00,D-23-03-098,2461,B.J. BHANDARI PAPERS PVT. LTD. - R,EASTERN PACKAGING INDUSTRIES,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,150,58.5,270,15/03/2023,11/03/2023
11/03/2023 11:57:00,D-23-03-098,2461,B.J. BHANDARI PAPERS PVT. LTD. - R,EASTERN PACKAGING INDUSTRIES,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,150,61,290,15/03/2023,11/03/2023
11/03/2023 11:57:00,D-23-03-098,2461,B.J. BHANDARI PAPERS PVT. LTD. - R,EASTERN PACKAGING INDUSTRIES,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,150,63.5,300,15/03/2023,11/03/2023
11/03/2023 11:57:00,D-23-03-098,2461,B.J. BHANDARI PAPERS PVT. LTD. - R,EASTERN PACKAGING INDUSTRIES,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,150,71.5,1000,15/03/2023,11/03/2023
11/03/2023 11:57:00,D-23-03-098,2461,B.J. BHANDARI PAPERS PVT. LTD. - R,EASTERN PACKAGING INDUSTRIES,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,150,76.5,360,15/03/2023,11/03/2023
11/03/2023 11:57:00,D-23-03-098,2461,B.J. BHANDARI PAPERS PVT. LTD. - R,EASTERN PACKAGING INDUSTRIES,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,150,81.5,380,15/03/2023,11/03/2023
11/03/2023 11:57:00,D-23-03-098,2461,B.J. BHANDARI PAPERS PVT. LTD. - R,EASTERN PACKAGING INDUSTRIES,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,150,86.5,820,15/03/2023,11/03/2023
11/03/2023 11:57:00,D-23-03-098,2461,B.J. BHANDARI PAPERS PVT. LTD. - R,EASTERN PACKAGING INDUSTRIES,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,150,91.5,860,15/03/2023,11/03/2023
11/03/2023 11:57:00,D-23-03-098,2461,B.J. BHANDARI PAPERS PVT. LTD. - R,EASTERN PACKAGING INDUSTRIES,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,150,102,480,15/03/2023,11/03/2023
11/03/2023 11:57:00,D-23-03-098,2461,B.J. BHANDARI PAPERS PVT. LTD. - R,EASTERN PACKAGING INDUSTRIES,KRAFT PAPER GOLDEN YELLOW 151-224,18,180,107,1000,15/03/2023,11/03/2023
11/03/2023 12:24:00,OSGE/22-23/068,2462,OM SAI GANESH ENTERPRISES -KOLHAPUR,OM SAI GANESH ENTERPRISES -KOLHAPUR,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,24,150,122,1000,13/03/2023,11/03/2023
11/03/2023 12:24:00,OSGE/22-23/068,2462,OM SAI GANESH ENTERPRISES -KOLHAPUR,OM SAI GANESH ENTERPRISES -KOLHAPUR,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,24,150,117,1000,13/03/2023,11/03/2023
11/03/2023 12:24:00,OSGE/22-23/068,2462,OM SAI GANESH ENTERPRISES -KOLHAPUR,OM SAI GANESH ENTERPRISES -KOLHAPUR,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,24,150,102,1500,13/03/2023,11/03/2023
11/03/2023 12:24:00,OSGE/22-23/068,2462,OM SAI GANESH ENTERPRISES -KOLHAPUR,OM SAI GANESH ENTERPRISES -KOLHAPUR,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,24,150,96.5,1000,13/03/2023,11/03/2023
11/03/2023 12:24:00,OSGE/22-23/068,2462,OM SAI GANESH ENTERPRISES -KOLHAPUR,OM SAI GANESH ENTERPRISES -KOLHAPUR,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,24,150,91.5,2000,13/03/2023,11/03/2023
11/03/2023 12:24:00,OSGE/22-23/068,2462,OM SAI GANESH ENTERPRISES -KOLHAPUR,OM SAI GANESH ENTERPRISES -KOLHAPUR,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,24,150,68.5,1500,13/03/2023,11/03/2023
11/03/2023 12:24:00,OSGE/22-23/068,2462,OM SAI GANESH ENTERPRISES -KOLHAPUR,OM SAI GANESH ENTERPRISES -KOLHAPUR,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,24,150,76.5,1000,13/03/2023,11/03/2023
11/03/2023 12:24:00,OSGE/22-23/068,2462,OM SAI GANESH ENTERPRISES -KOLHAPUR,OM SAI GANESH ENTERPRISES -KOLHAPUR,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,24,150,81.5,1000,13/03/2023,11/03/2023
11/03/2023 12:55:00,KY-454/addition,2463,S PAPERS,INDORE PACKAGING INDUSTRIES-SP,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,140,86.5,435,13/03/2023,11/03/2023
11/03/2023 12:55:00,KY-454/addition,2463,S PAPERS,INDORE PACKAGING INDUSTRIES-SP,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,140,122,1220,13/03/2023,11/03/2023
11/03/2023 12:57:00,KY - 453/ADDITION,2464,S PAPERS,Sai Packaging - SP,KRAFT PAPER NATURAL 151-224,24,180,84,425,15/03/2023,11/03/2023
11/03/2023 01:02:00,ACPL-1639,2465,ALIGN COMPONENTS PVT. LTD. (BUII),ALIGN COMPONENTS PVT. LTD. (BUII),KRAFT PAPER NATURAL UPTO 150 GSM,18,150,142,4000,15/03/2023,11/03/2023
11/03/2023 01:02:00,ACPL-1639,2465,ALIGN COMPONENTS PVT. LTD. (BUII),ALIGN COMPONENTS PVT. LTD. (BUII),KRAFT PAPER NATURAL 151-224,18,180,129,6000,15/03/2023,11/03/2023
11/03/2023 01:02:00,ACPL-1639,2465,ALIGN COMPONENTS PVT. LTD. (BUII),ALIGN COMPONENTS PVT. LTD. (BUII),KRAFT PAPER NATURAL 151-224,18,180,130,6000,15/03/2023,11/03/2023
11/03/2023 01:02:00,ACPL-1639,2465,ALIGN COMPONENTS PVT. LTD. (BUII),ALIGN COMPONENTS PVT. LTD. (BUII),KRAFT PAPER NATURAL 151-224,18,180,133,8000,15/03/2023,11/03/2023
11/03/2023 01:02:00,ACPL-1639,2465,ALIGN COMPONENTS PVT. LTD. (BUII),ALIGN COMPONENTS PVT. LTD. (BUII),KRAFT PAPER NATURAL 151-224,22,180,142,829,15/03/2023,11/03/2023
11/03/2023 01:02:00,ACPL-1639,2465,ALIGN COMPONENTS PVT. LTD. (BUII),ALIGN COMPONENTS PVT. LTD. (BUII),KRAFT PAPER NATURAL 151-224,22,180,165,355,15/03/2023,11/03/2023
11/03/2023 01:19:00,whats up msg ,2460,AKANKSHA PACKS - DR,AKANKSHA PACKS - DR,KRAFT PAPER NATURAL UPTO 150 GSM,16,120,161.5,700,13/03/2023,11/03/2023
11/03/2023 01:19:00,whats up msg ,2460,AKANKSHA PACKS - DR,AKANKSHA PACKS - DR,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,121,1200,13/03/2023,11/03/2023
11/03/2023 01:19:00,whats up msg ,2460,AKANKSHA PACKS - DR,AKANKSHA PACKS - DR,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,122,600,13/03/2023,11/03/2023
11/03/2023 01:19:00,whats up msg ,2460,AKANKSHA PACKS - DR,AKANKSHA PACKS - DR,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,161.5,700,13/03/2023,11/03/2023
11/03/2023 01:19:00,whats up msg ,2460,AKANKSHA PACKS - DR,AKANKSHA PACKS - DR,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,143.5,1200,13/03/2023,11/03/2023
11/03/2023 03:33:00,PPPL-2074,2466,PRANSHU PAPER PVT. LTD.,PNC PACKAGING PVT LTD,KRAFT PAPER NATURAL UPTO 150 GSM,18,120,111.5,1115,15/03/2023,11/03/2023
11/03/2023 03:33:00,PPPL-2074,2466,PRANSHU PAPER PVT. LTD.,PNC PACKAGING PVT LTD,KRAFT PAPER NATURAL UPTO 150 GSM,18,120,86,860,15/03/2023,11/03/2023
11/03/2023 03:33:00,PPPL-2074,2466,PRANSHU PAPER PVT. LTD.,PNC PACKAGING PVT LTD,KRAFT PAPER NATURAL UPTO 150 GSM,22,150,86,860,15/03/2023,11/03/2023
11/03/2023 03:33:00,PPPL-2074,2466,PRANSHU PAPER PVT. LTD.,PNC PACKAGING PVT LTD,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,22,150,86,430,15/03/2023,11/03/2023
11/03/2023 05:51:00,ACPL-2779,2467,ALIGN COMPONENTS PVT. LTD.,ALIGN COMPONENTS PVT. LTD.,KRAFT PAPER NATURAL 151-224,22,170,140.5,2000,14/03/2023,11/03/2023
11/03/2023 05:51:00,ACPL-2779,2467,ALIGN COMPONENTS PVT. LTD.,ALIGN COMPONENTS PVT. LTD.,KRAFT PAPER NATURAL 151-224,22,170,157.5,2000,14/03/2023,11/03/2023
11/03/2023 05:51:00,ACPL-2779,2467,ALIGN COMPONENTS PVT. LTD.,ALIGN COMPONENTS PVT. LTD.,KRAFT PAPER NATURAL 151-224,22,170,163.5,2000,14/03/2023,11/03/2023
11/03/2023 05:51:00,ACPL-2779,2467,ALIGN COMPONENTS PVT. LTD.,ALIGN COMPONENTS PVT. LTD.,KRAFT PAPER NATURAL 151-224,24,180,182,2500,14/03/2023,11/03/2023
11/03/2023 05:51:00,ACPL-2779,2467,ALIGN COMPONENTS PVT. LTD.,ALIGN COMPONENTS PVT. LTD.,KRAFT PAPER NATURAL 151-224,24,180,157,3000,14/03/2023,11/03/2023
11/03/2023 05:51:00,ACPL-2779,2467,ALIGN COMPONENTS PVT. LTD.,ALIGN COMPONENTS PVT. LTD.,KRAFT PAPER NATURAL 151-224,24,180,192,2000,14/03/2023,11/03/2023
12/03/2023 03:36:00,ACPL-001645,2468,ALIGN COMPONENTS PVT. LTD. (BUII),ALIGN COMPONENTS PVT. LTD. (BUII),KRAFT PAPER NATURAL 151-224,18,180,92,6500,18/03/2023,12/03/2023
12/03/2023 03:36:00,ACPL-001645,2468,ALIGN COMPONENTS PVT. LTD. (BUII),ALIGN COMPONENTS PVT. LTD. (BUII),KRAFT PAPER NATURAL 151-224,18,180,99,3000,18/03/2023,12/03/2023
12/03/2023 03:36:00,ACPL-001645,2468,ALIGN COMPONENTS PVT. LTD. (BUII),ALIGN COMPONENTS PVT. LTD. (BUII),KRAFT PAPER NATURAL 151-224,18,180,114.5,6500,18/03/2023,12/03/2023
12/03/2023 03:36:00,ACPL-001645,2468,ALIGN COMPONENTS PVT. LTD. (BUII),ALIGN COMPONENTS PVT. LTD. (BUII),KRAFT PAPER NATURAL 151-224,18,180,118,3000,18/03/2023,12/03/2023
12/03/2023 03:36:00,ACPL-001645,2468,ALIGN COMPONENTS PVT. LTD. (BUII),ALIGN COMPONENTS PVT. LTD. (BUII),KRAFT PAPER NATURAL 151-224,18,180,129,8000,18/03/2023,12/03/2023
12/03/2023 03:36:00,ACPL-001645,2468,ALIGN COMPONENTS PVT. LTD. (BUII),ALIGN COMPONENTS PVT. LTD. (BUII),KRAFT PAPER NATURAL 151-224,18,180,135.5,4000,18/03/2023,12/03/2023
12/03/2023 03:36:00,ACPL-001645,2468,ALIGN COMPONENTS PVT. LTD. (BUII),ALIGN COMPONENTS PVT. LTD. (BUII),KRAFT PAPER NATURAL 151-224,18,180,138,3000,18/03/2023,12/03/2023
13/03/2023 12:40:00,42,2470,CONTINENTAL TRADE CORPORATION,GOPALA KRAFT PACK PVT LTD. - CTC ,KRAFT PAPER NATURAL UPTO 150 GSM,18,120,130,3000,16/03/2023,13/03/2023
13/03/2023 12:54:00,1106,2471,SHRINIWAS ENTERPRISES,INDUSTRIAL PACKAGING PRODUCTS -S,KRAFT PAPER NATURAL 151-224,18,180,133,3000,15/03/2023,13/03/2023
13/03/2023 01:04:00,KY-456/22-23,2472,S PAPERS,K B Industries - SP,KRAFT PAPER NATURAL UPTO 150 GSM,18,120,138,2500,16/03/2023,13/03/2023
13/03/2023 01:04:00,KY-456/22-23,2472,S PAPERS,K B Industries - SP,KRAFT PAPER NATURAL UPTO 150 GSM,18,120,152,2000,16/03/2023,13/03/2023
13/03/2023 01:04:00,KY-456/22-23,2472,S PAPERS,K B Industries - SP,KRAFT PAPER NATURAL UPTO 150 GSM,18,150,138,4000,16/03/2023,13/03/2023
13/03/2023 01:04:00,KY-456/22-23,2472,S PAPERS,K B Industries - SP,KRAFT PAPER NATURAL 151-224,18,180,138,1000,16/03/2023,13/03/2023
13/03/2023 01:04:00,KY-456/22-23,2472,S PAPERS,K B Industries - SP,KRAFT PAPER NATURAL 151-224,18,180,152,1500,16/03/2023,13/03/2023
13/03/2023 01:08:00,KY-457/22-23,2473,S PAPERS,Matere Packaging Industries Private Limited,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,140,135,607.5,16/03/2023,13/03/2023
13/03/2023 01:08:00,KY-457/22-23,2473,S PAPERS,Matere Packaging Industries Private Limited,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,140,85,765,16/03/2023,13/03/2023
13/03/2023 01:08:00,KY-457/22-23,2473,S PAPERS,Matere Packaging Industries Private Limited,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,140,93,418.5,16/03/2023,13/03/2023
13/03/2023 03:16:00,82,2474,KRISHNA AGENCIES,AVADHOOT PAPER PRODUCTS PVT LTD (KA),KRAFT PAPER NATURAL 151-224,0,180,181.5,10000,15/03/2023,13/03/2023
13/03/2023 03:16:00,82,2474,KRISHNA AGENCIES,AVADHOOT PAPER PRODUCTS PVT LTD (KA),KRAFT PAPER NATURAL 151-224,0,180,175.5,5000,15/03/2023,13/03/2023
13/03/2023 03:26:00,D-23-03-115,2475,B.J. BHANDARI PAPERS PVT. LTD. - R,ANAND SUPPLIER  - BARAMATI,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,112,5000,15/03/2023,13/03/2023
13/03/2023 03:26:00,D-23-03-115,2475,B.J. BHANDARI PAPERS PVT. LTD. - R,ANAND SUPPLIER  - BARAMATI,KRAFT PAPER NATURAL UPTO 150 GSM,18,150,79,2000,15/03/2023,13/03/2023
13/03/2023 03:26:00,D-23-03-115,2475,B.J. BHANDARI PAPERS PVT. LTD. - R,ANAND SUPPLIER  - BARAMATI,KRAFT PAPER NATURAL 151-224,20,200,79,3000,15/03/2023,13/03/2023
13/03/2023 03:40:00,CS/PO/22-23/03390,2469,CRAFTED SOLUTIONS,CRAFTED SOLUTIONS,KRAFT PAPER NATURAL UPTO 150 GSM,18,120,152,2000,20/03/2023,13/03/2023
13/03/2023 03:40:00,CS/PO/22-23/03390,2469,CRAFTED SOLUTIONS,CRAFTED SOLUTIONS,KRAFT PAPER NATURAL UPTO 150 GSM,18,120,171.5,2500,20/03/2023,13/03/2023
13/03/2023 03:40:00,CS/PO/22-23/03390,2469,CRAFTED SOLUTIONS,CRAFTED SOLUTIONS,KRAFT PAPER NATURAL UPTO 150 GSM,18,120,166,2000,20/03/2023,13/03/2023
13/03/2023 03:40:00,CS/PO/22-23/03390,2469,CRAFTED SOLUTIONS,CRAFTED SOLUTIONS,KRAFT PAPER NATURAL UPTO 150 GSM,24,140,171.5,5000,20/03/2023,13/03/2023
13/03/2023 03:40:00,CS/PO/22-23/03390,2469,CRAFTED SOLUTIONS,CRAFTED SOLUTIONS,KRAFT PAPER NATURAL 151-224,18,170,123.5,2000,20/03/2023,13/03/2023
13/03/2023 03:40:00,CS/PO/22-23/03390,2469,CRAFTED SOLUTIONS,CRAFTED SOLUTIONS,KRAFT PAPER NATURAL 151-224,18,170,198,2000,20/03/2023,13/03/2023
13/03/2023 03:40:00,CS/PO/22-23/03390,2469,CRAFTED SOLUTIONS,CRAFTED SOLUTIONS,KRAFT PAPER NATURAL 151-224,22,170,180,4000,20/03/2023,13/03/2023
13/03/2023 03:40:00,CS/PO/22-23/03390,2469,CRAFTED SOLUTIONS,CRAFTED SOLUTIONS,KRAFT PAPER NATURAL 151-224,20,170,168,2500,20/03/2023,13/03/2023
13/03/2023 03:40:00,CS/PO/22-23/03390,2469,CRAFTED SOLUTIONS,CRAFTED SOLUTIONS,KRAFT PAPER NATURAL UPTO 150 GSM,20,140,168,3000,20/03/2023,13/03/2023
13/03/2023 03:40:00,CS/PO/22-23/03390,2469,CRAFTED SOLUTIONS,CRAFTED SOLUTIONS,KRAFT PAPER NATURAL UPTO 150 GSM,20,140,176,10000,20/03/2023,13/03/2023
13/03/2023 03:40:00,CS/PO/22-23/03390,2469,CRAFTED SOLUTIONS,CRAFTED SOLUTIONS,KRAFT PAPER NATURAL 151-224,24,220,123.5,1500,20/03/2023,13/03/2023
13/03/2023 03:40:00,CS/PO/22-23/03390,2469,CRAFTED SOLUTIONS,CRAFTED SOLUTIONS,KRAFT PAPER NATURAL 151-224,24,220,198,3000,20/03/2023,13/03/2023
13/03/2023 03:40:00,CS/PO/22-23/03390,2469,CRAFTED SOLUTIONS,CRAFTED SOLUTIONS,KRAFT PAPER NATURAL UPTO 150 GSM,20,140,152,7000,20/03/2023,13/03/2023
13/03/2023 04:30:00,1107,2476,SHRINIWAS ENTERPRISES,INDUSTRIAL PACKAGING PRODUCTS -S,KRAFT PAPER NATURAL UPTO 150 GSM,18,120,108,2000,16/03/2023,13/03/2023
13/03/2023 04:30:00,1107,2476,SHRINIWAS ENTERPRISES,INDUSTRIAL PACKAGING PRODUCTS -S,KRAFT PAPER NATURAL 151-224,18,180,111,3000,16/03/2023,13/03/2023
13/03/2023 04:30:00,1107,2476,SHRINIWAS ENTERPRISES,INDUSTRIAL PACKAGING PRODUCTS -S,KRAFT PAPER NATURAL 151-224,18,180,155,1860,16/03/2023,13/03/2023
13/03/2023 04:30:00,1107,2476,SHRINIWAS ENTERPRISES,INDUSTRIAL PACKAGING PRODUCTS -S,KRAFT PAPER NATURAL 151-224,18,180,168,1008,16/03/2023,13/03/2023
13/03/2023 04:30:00,1107,2476,SHRINIWAS ENTERPRISES,INDUSTRIAL PACKAGING PRODUCTS -S,KRAFT PAPER NATURAL 151-224,18,180,165,990,16/03/2023,13/03/2023
13/03/2023 04:30:00,1107,2476,SHRINIWAS ENTERPRISES,INDUSTRIAL PACKAGING PRODUCTS -S,KRAFT PAPER NATURAL 151-224,18,180,137,2466,16/03/2023,13/03/2023
13/03/2023 04:30:00,1107,2476,SHRINIWAS ENTERPRISES,INDUSTRIAL PACKAGING PRODUCTS -S,KRAFT PAPER GOLDEN YELLOW 151-224,20,180,127,1524,16/03/2023,13/03/2023
13/03/2023 04:30:00,1107,2476,SHRINIWAS ENTERPRISES,INDUSTRIAL PACKAGING PRODUCTS -S,KRAFT PAPER GOLDEN YELLOW 151-224,20,180,148,3000,16/03/2023,13/03/2023
13/03/2023 04:30:00,1107,2476,SHRINIWAS ENTERPRISES,INDUSTRIAL PACKAGING PRODUCTS -S,KRAFT PAPER GOLDEN YELLOW 151-224,20,180,151,2000,16/03/2023,13/03/2023
13/03/2023 04:30:00,1107,2476,SHRINIWAS ENTERPRISES,INDUSTRIAL PACKAGING PRODUCTS -S,KRAFT PAPER GOLDEN YELLOW 151-224,20,180,155,930,16/03/2023,13/03/2023
13/03/2023 04:30:00,1107,2476,SHRINIWAS ENTERPRISES,INDUSTRIAL PACKAGING PRODUCTS -S,KRAFT PAPER GOLDEN YELLOW 151-224,20,180,177,3186,16/03/2023,13/03/2023
13/03/2023 04:30:00,1107,2476,SHRINIWAS ENTERPRISES,INDUSTRIAL PACKAGING PRODUCTS -S,KRAFT PAPER GOLDEN YELLOW 151-224,20,180,162.5,1950,16/03/2023,13/03/2023
13/03/2023 04:30:00,1107,2476,SHRINIWAS ENTERPRISES,INDUSTRIAL PACKAGING PRODUCTS -S,KRAFT PAPER GOLDEN YELLOW 151-224,20,180,109,654,16/03/2023,13/03/2023
13/03/2023 04:30:00,1107,2476,SHRINIWAS ENTERPRISES,INDUSTRIAL PACKAGING PRODUCTS -S,KRAFT PAPER NATURAL UPTO 150 GSM,18,120,137,1500,16/03/2023,13/03/2023
13/03/2023 04:30:00,1107,2476,SHRINIWAS ENTERPRISES,INDUSTRIAL PACKAGING PRODUCTS -S,KRAFT PAPER NATURAL UPTO 150 GSM,18,120,119,1500,16/03/2023,13/03/2023
13/03/2023 04:30:00,1107,2476,SHRINIWAS ENTERPRISES,INDUSTRIAL PACKAGING PRODUCTS -S,KRAFT PAPER NATURAL UPTO 150 GSM,18,120,177,2000,16/03/2023,13/03/2023
13/03/2023 04:30:00,1107,2476,SHRINIWAS ENTERPRISES,INDUSTRIAL PACKAGING PRODUCTS -S,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,123,5000,16/03/2023,13/03/2023
13/03/2023 04:53:00,1563/03,2477,VEDANT PACKER PVT. LTD.,PRESTIGE PAPER BOX INDUSTRIES-VP,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,150,81.5,2855,16/03/2023,13/03/2023
13/03/2023 04:53:00,1563/03,2477,VEDANT PACKER PVT. LTD.,PRESTIGE PAPER BOX INDUSTRIES-VP,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,150,63.5,1900,16/03/2023,13/03/2023
13/03/2023 04:53:00,1563/03,2477,VEDANT PACKER PVT. LTD.,PRESTIGE PAPER BOX INDUSTRIES-VP,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,150,81,1620,16/03/2023,13/03/2023
13/03/2023 04:53:00,1563/03,2477,VEDANT PACKER PVT. LTD.,PRESTIGE PAPER BOX INDUSTRIES-VP,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,150,58.5,880,16/03/2023,13/03/2023
13/03/2023 04:53:00,1563/03,2477,VEDANT PACKER PVT. LTD.,PRESTIGE PAPER BOX INDUSTRIES-VP,KRAFT PAPER NATURAL UPTO 150 GSM,18,150,99.5,1495,16/03/2023,13/03/2023
13/03/2023 04:55:00,KY-458,2478,S PAPERS,K B Industries - SP,KRAFT PAPER NATURAL UPTO 150 GSM,18,150,152,2000,15/03/2023,13/03/2023
13/03/2023 06:07:00,PI-13,2479,PRACHI INDUSTRIES,PRACHI INDUSTRIES,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,98,2000,17/03/2023,13/03/2023
13/03/2023 06:07:00,PI-13,2479,PRACHI INDUSTRIES,PRACHI INDUSTRIES,KRAFT PAPER NATURAL 151-224,18,180,152,1000,17/03/2023,13/03/2023
13/03/2023 06:07:00,PI-13,2479,PRACHI INDUSTRIES,PRACHI INDUSTRIES,KRAFT PAPER NATURAL 151-224,18,180,194,1000,17/03/2023,13/03/2023
13/03/2023 06:07:00,PI-13,2479,PRACHI INDUSTRIES,PRACHI INDUSTRIES,KRAFT PAPER NATURAL 151-224,18,170,121,2000,17/03/2023,13/03/2023
13/03/2023 06:07:00,PI-13,2479,PRACHI INDUSTRIES,PRACHI INDUSTRIES,KRAFT PAPER NATURAL 151-224,18,170,115.5,2000,17/03/2023,13/03/2023
13/03/2023 06:07:00,PI-13,2479,PRACHI INDUSTRIES,PRACHI INDUSTRIES,KRAFT PAPER NATURAL 151-224,18,170,70,1000,17/03/2023,13/03/2023
13/03/2023 06:07:00,PI-13,2479,PRACHI INDUSTRIES,PRACHI INDUSTRIES,KRAFT PAPER NATURAL UPTO 150 GSM,18,120,72.5,2000,17/03/2023,13/03/2023
13/03/2023 06:07:00,PI-13,2479,PRACHI INDUSTRIES,PRACHI INDUSTRIES,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,22,150,98,1000,17/03/2023,13/03/2023
14/03/2023 10:06:00,1022006675-0,2480,ALLANASONS PRIVATE LIMITED-,FRIGORIFICO ALLANA PVT LTD.-SE,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,73.5,5000,17/03/2023,13/03/2023
14/03/2023 10:06:00,1022006675-0,2480,ALLANASONS PRIVATE LIMITED-,FRIGORIFICO ALLANA PVT LTD.-SE,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,103,5000,17/03/2023,13/03/2023
14/03/2023 10:06:00,1022006675-0,2480,ALLANASONS PRIVATE LIMITED-,FRIGORIFICO ALLANA PVT LTD.-SE,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,120,3000,17/03/2023,13/03/2023
